timestamp,device_id,device_type,src_ip,dst_ip,protocol,source_port,destination_port,packet_rate,byte_rate,packet_size,connection_duration,attack_type,label
2025-11-12 18:54:53,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23306,80,34,2217,65.21,1.52,normal,Normal
2025-11-12 18:52:57,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28078,443,49,2124,43.35,1.08,normal,Normal
2025-11-12 18:47:59,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29545,5683,117,462,3.95,5.65,normal,Normal
2025-11-12 18:49:09,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31830,1883,149,2349,15.77,5.65,normal,Normal
2025-11-12 18:49:14,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27385,5683,91,1574,17.3,5.32,normal,Normal
2025-11-12 18:54:04,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21585,1883,717,10454,14.58,22.83,DoS,Attack
2025-11-12 18:56:14,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24677,80,61,405,6.64,1.96,normal,Normal
2025-11-12 18:56:04,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39860,80,311,2130,6.85,3.17,normal,Normal
2025-11-12 18:53:29,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29710,1883,805,2915,3.62,4.67,DoS,Attack
2025-11-12 18:48:55,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31823,80,117,1688,14.43,4.51,normal,Normal
2025-11-12 18:48:57,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34689,80,193,6658,34.5,0.9,normal,Normal
2025-11-12 18:53:50,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39793,502,323,3908,12.1,2.6,normal,Normal
2025-11-12 18:47:35,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,27917,443,256,11811,46.14,41.93,DoS,Attack
2025-11-12 18:56:30,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24685,1883,65,387,5.95,5.56,normal,Normal
2025-11-12 18:54:26,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21596,443,60,1854,30.9,0.89,normal,Normal
2025-11-12 18:52:31,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34796,1883,147,5691,38.71,0.51,normal,Normal
2025-11-12 18:46:23,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27881,1883,45,2330,51.78,1.59,normal,Normal
2025-11-12 18:47:29,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27914,502,40,1780,44.5,2.01,normal,Normal
2025-11-12 18:49:43,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34712,80,178,5339,29.99,5.05,normal,Normal
2025-11-12 18:53:14,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39775,80,274,4226,15.42,1.36,normal,Normal
2025-11-12 18:47:08,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30018,5683,415,2207,5.32,3.35,normal,Normal
2025-11-12 18:49:44,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27400,5683,113,1177,10.42,4.14,normal,Normal
2025-11-12 18:54:34,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39815,1883,254,4747,18.69,3.03,normal,Normal
2025-11-12 18:49:45,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27982,443,35,1589,45.4,0.45,normal,Normal
2025-11-12 18:48:31,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,27945,5683,45,2126,47.24,5.99,normal,Normal
2025-11-12 18:50:03,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31857,80,129,2467,19.12,4.96,normal,Normal
2025-11-12 18:48:32,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21419,80,94,1380,14.68,5.14,normal,Normal
2025-11-12 18:53:59,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,27138,5683,106,2621,24.73,2.23,normal,Normal
2025-11-12 18:52:47,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28073,80,44,1764,40.09,1.28,normal,Normal
2025-11-12 18:49:24,dev_010,SmartCam,10.34.14.52,192.168.1.1,mqtt,30086,1883,284,3318,11.68,0.75,normal,Normal
2025-11-12 18:52:43,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,31937,1883,117,1577,13.48,0.28,normal,Normal
2025-11-12 18:54:33,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34857,5683,483,83636,173.16,207.81,DataExfil,Attack
2025-11-12 18:45:56,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21778,443,135,1723,12.76,0.56,normal,Normal
2025-11-12 18:47:04,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21812,1883,160,2251,14.07,1.82,normal,Normal
2025-11-12 18:57:22,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39899,1883,334,4183,12.52,5.33,normal,Normal
2025-11-12 18:51:14,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39715,80,210,4632,22.06,2.49,normal,Normal
2025-11-12 18:54:59,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34870,1883,147,7107,48.35,1.16,normal,Normal
2025-11-12 18:56:18,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27597,80,90,2015,22.39,8.58,Spoofing,Attack
2025-11-12 18:57:42,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39370,5683,57,3148,55.23,12.34,Spoofing,Attack
2025-11-12 18:56:43,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29807,443,103,384,3.73,5.81,normal,Normal
2025-11-12 18:49:27,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27842,80,37,1723,46.57,2.21,normal,Normal
2025-11-12 18:54:23,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31987,80,139,1452,10.45,1.13,normal,Normal
2025-11-12 18:45:36,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21768,5683,117,2444,20.89,1.84,normal,Normal
2025-11-12 18:58:49,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28640,502,65,875,13.46,1.52,normal,Normal
2025-11-12 18:55:15,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34878,5683,158,5753,36.41,4.85,normal,Normal
2025-11-12 18:55:06,dev_010,SmartCam,10.34.14.52,192.168.1.1,mqtt,30257,80,248,2204,8.89,2.16,normal,Normal
2025-11-12 18:51:06,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33684,5683,40,1706,42.65,1.68,normal,Normal
2025-11-12 18:56:19,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29795,502,117,450,3.85,1.31,normal,Normal
2025-11-12 18:54:33,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28126,80,38,2051,53.97,1.75,normal,Normal
2025-11-12 18:58:02,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39380,5683,48,1919,39.98,4.83,normal,Normal
2025-11-12 18:46:39,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,27889,502,35,1492,42.63,1.89,normal,Normal
2025-11-12 18:55:27,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29769,1883,136,738,5.43,5.37,normal,Normal
2025-11-12 18:49:58,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30103,80,260,2400,9.23,1.7,normal,Normal
2025-11-12 18:50:48,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21924,80,125,1332,10.66,0.23,normal,Normal
2025-11-12 18:51:36,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39187,5683,63,3133,49.73,1.01,normal,Normal
2025-11-12 18:54:40,dev_013,SmartLight,10.187.191.20,192.168.1.1,http,33791,5683,44,1676,38.09,1.04,normal,Normal
2025-11-12 18:54:27,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26342,443,259,4058,15.67,3.16,normal,Normal
2025-11-12 18:51:18,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21939,1883,121,2081,17.2,1.6,normal,Normal
2025-11-12 18:49:09,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26183,1883,1688,34720,20.57,4.4,DoS,Attack
2025-11-12 18:56:48,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39882,502,1338,18356,13.72,33.51,DoS,Attack
2025-11-12 18:46:30,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21795,1883,136,2467,18.14,0.94,normal,Normal
2025-11-12 18:52:21,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39374,1883,195,1250,6.41,3.36,normal,Normal
2025-11-12 18:49:22,dev_013,SmartLight,10.187.191.20,192.168.1.1,http,33632,80,35,1065,30.43,4.5,normal,Normal
2025-11-12 18:56:15,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26396,80,417,6597,15.82,3.02,normal,Normal
2025-11-12 18:52:11,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28441,5683,66,839,12.71,0.42,normal,Normal
2025-11-12 18:52:21,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28446,1883,65,455,7.0,4.05,normal,Normal
2025-11-12 18:53:51,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23275,5683,50,2133,42.66,3.36,normal,Normal
2025-11-12 18:53:01,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29696,502,131,700,5.34,5.77,normal,Normal
2025-11-12 18:52:35,dev_015,SmartPlug,10.195.163.166,192.168.1.1,http,28453,443,39,772,19.79,0.65,normal,Normal
2025-11-12 18:58:52,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24756,502,87,332,3.82,4.93,normal,Normal
2025-11-12 18:53:16,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21998,80,147,2683,18.25,3.35,normal,Normal
2025-11-12 18:48:24,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21852,443,110,2309,20.99,5.39,normal,Normal
2025-11-12 18:47:28,dev_010,SmartCam,10.34.14.52,192.168.1.1,mqtt,30028,80,310,1900,6.13,2.51,normal,Normal
2025-11-12 18:52:51,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28075,443,43,1885,43.84,3.75,normal,Normal
2025-11-12 18:47:51,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27794,1883,40,1754,43.85,3.63,normal,Normal
2025-11-12 18:54:43,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23301,1883,45,1559,34.64,1.28,normal,Normal
2025-11-12 18:52:47,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34804,1883,166,2780,16.75,5.94,normal,Normal
2025-11-12 18:52:59,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27948,443,49,1731,35.33,2.04,normal,Normal
2025-11-12 18:52:50,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24575,502,69,352,5.1,1.42,normal,Normal
2025-11-12 18:50:35,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39321,5683,149,1476,9.91,4.53,normal,Normal
2025-11-12 18:52:58,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27497,443,81,1639,20.23,1.27,normal,Normal
2025-11-12 18:53:19,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34820,1883,197,6254,31.75,5.16,normal,Normal
2025-11-12 18:56:40,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33851,80,41,2165,52.8,3.25,normal,Normal
2025-11-12 18:50:26,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28560,5683,57,1290,22.63,2.6,normal,Normal
2025-11-12 18:52:42,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21544,80,649,12699,19.57,28.11,DoS,Attack
2025-11-12 18:49:26,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21446,443,111,1346,12.13,1.47,normal,Normal
2025-11-12 18:55:29,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34885,443,189,5922,31.33,3.14,normal,Normal
2025-11-12 18:52:55,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34808,502,120,6131,51.09,1.15,normal,Normal
2025-11-12 18:54:15,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26336,1883,275,5948,21.63,1.67,normal,Normal
2025-11-12 18:58:24,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39930,80,302,4301,14.24,4.83,normal,Normal
2025-11-12 18:57:18,dev_012,SmartLight,10.82.163.105,192.168.1.1,http,39358,1883,54,1588,29.41,1.34,normal,Normal
2025-11-12 18:50:38,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28566,80,45,1450,32.22,1.75,normal,Normal
2025-11-12 18:49:28,dev_010,SmartCam,10.34.14.52,192.168.1.1,udp,30088,5683,306,2495,8.15,3.98,normal,Normal
2025-11-12 18:57:23,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26430,1883,354,4671,13.19,1.61,normal,Normal
2025-11-12 18:58:07,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26452,443,234,4268,18.24,2.53,normal,Normal
2025-11-12 18:49:18,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39657,1883,311,5581,17.95,2.5,normal,Normal
2025-11-12 18:55:07,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39457,443,154,1117,7.25,5.65,normal,Normal
2025-11-12 18:56:33,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,28055,5683,38,1580,41.58,1.42,normal,Normal
2025-11-12 18:56:15,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29793,5683,126,533,4.23,4.96,normal,Normal
2025-11-12 18:50:26,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39152,5683,44,2035,46.25,3.96,normal,Normal
2025-11-12 18:47:34,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21390,1883,111,1054,9.5,5.58,normal,Normal
2025-11-12 18:57:27,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,27242,502,118,1997,16.92,1.5,normal,Normal
2025-11-12 18:56:14,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28734,443,40,1843,46.08,5.43,normal,Normal
2025-11-12 18:53:25,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28092,1883,49,2093,42.71,5.6,normal,Normal
2025-11-12 18:50:53,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26235,502,303,6533,21.56,2.36,normal,Normal
2025-11-12 18:56:54,dev_006,SmartLight,10.153.168.209,192.168.1.1,mqtt,28754,502,51,1369,26.84,1.73,normal,Normal
2025-11-12 18:50:13,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26215,5683,1696,41767,24.63,44.95,DoS,Attack
2025-11-12 18:50:57,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27887,80,45,1759,39.09,1.99,normal,Normal
2025-11-12 18:54:12,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33777,502,34,1324,38.94,1.58,normal,Normal
2025-11-12 18:53:33,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27965,80,40,1939,48.48,5.16,normal,Normal
2025-11-12 18:48:11,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,26964,1883,96,2175,22.66,4.09,normal,Normal
2025-11-12 18:53:58,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30223,80,421,1724,4.1,1.92,normal,Normal
2025-11-12 18:52:33,dev_016,WeatherNode,10.81.98.5,192.168.1.1,coap,27935,502,45,1970,43.78,4.65,normal,Normal
2025-11-12 18:52:41,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,28070,443,43,1388,32.28,4.22,normal,Normal
2025-11-12 18:50:27,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29619,443,138,601,4.36,2.26,normal,Normal
2025-11-12 18:55:35,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39471,80,180,1083,6.02,4.83,normal,Normal
2025-11-12 18:51:29,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34765,502,203,6836,33.67,2.67,normal,Normal
2025-11-12 18:53:57,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29724,5683,571,4037,7.07,28.71,DoS,Attack
2025-11-12 18:57:32,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27634,443,84,766,9.12,4.23,normal,Normal
2025-11-12 18:55:25,dev_008,SmartPlug,10.64.75.170,192.168.1.1,http,27181,502,154,1535,9.97,3.73,normal,Normal
2025-11-12 18:55:52,dev_013,SmartLight,10.187.191.20,192.168.1.1,mqtt,33827,1883,45,2354,52.31,3.67,normal,Normal
2025-11-12 18:46:03,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39185,502,156,910,5.83,3.37,normal,Normal
2025-11-12 18:55:30,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21628,80,85,1540,18.12,3.67,normal,Normal
2025-11-12 18:55:08,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28701,502,43,1213,28.21,1.18,normal,Normal
2025-11-12 18:54:45,dev_003,SmartCam,10.115.216.104,192.168.1.1,tcp,34863,502,136,4858,35.72,1.05,normal,Normal
2025-11-12 18:53:37,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26317,80,316,4519,14.3,5.71,normal,Normal
2025-11-12 18:56:06,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24673,443,64,325,5.08,0.92,normal,Normal
2025-11-12 18:50:53,dev_009,Thermostat,10.121.218.157,192.168.1.1,mqtt,23186,80,47,2015,42.87,4.25,normal,Normal
2025-11-12 18:49:19,dev_008,SmartPlug,10.64.75.170,192.168.1.1,http,26998,80,143,1588,11.1,0.46,normal,Normal
2025-11-12 18:58:13,dev_015,SmartPlug,10.195.163.166,192.168.1.1,mqtt,28622,443,58,523,9.02,4.35,normal,Normal
2025-11-12 18:50:51,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34746,1883,151,5128,33.96,0.21,normal,Normal
2025-11-12 18:52:17,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,28058,502,41,2255,55.0,5.58,normal,Normal
2025-11-12 18:50:54,dev_011,Thermostat,10.188.167.2,192.168.1.1,coap,21490,80,251,23285,92.77,192.59,DataExfil,Attack
2025-11-12 18:52:32,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24566,502,54,393,7.28,4.22,normal,Normal
2025-11-12 18:54:57,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29754,443,77,714,9.27,1.98,normal,Normal
2025-11-12 18:53:28,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24594,502,73,370,5.07,5.64,normal,Normal
2025-11-12 18:51:50,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39194,502,52,2292,44.08,3.98,normal,Normal
2025-11-12 18:50:15,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,27997,80,40,2292,57.3,0.38,normal,Normal
2025-11-12 18:56:40,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,mqtt,39878,502,317,3839,12.11,2.38,normal,Normal
2025-11-12 18:50:22,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30115,5683,333,2445,7.34,4.45,normal,Normal
2025-11-12 18:53:46,dev_020,SmartLight,10.108.38.53,192.168.1.1,http,24603,5683,68,305,4.49,2.51,normal,Normal
2025-11-12 18:46:09,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39188,502,201,1471,7.32,2.73,normal,Normal
2025-11-12 18:55:14,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27565,5683,526,8527,16.21,33.15,DoS,Attack
2025-11-12 18:55:36,dev_001,DoorSensor,10.243.163.37,192.168.1.1,coap,27576,80,51,1246,24.43,0.94,normal,Normal
2025-11-12 18:55:09,dev_019,SmartPlug,10.215.64.136,192.168.1.1,http,28144,5683,45,1788,39.73,1.32,normal,Normal
2025-11-12 18:48:49,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29570,80,137,458,3.34,2.88,normal,Normal
2025-11-12 18:55:46,dev_006,SmartLight,10.153.168.209,192.168.1.1,mqtt,28720,443,169,5340,31.6,24.02,DoS,Attack
2025-11-12 18:54:30,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39813,5683,279,4361,15.63,3.75,normal,Normal
2025-11-12 18:54:01,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34841,443,163,5754,35.3,3.33,normal,Normal
2025-11-12 18:51:28,dev_001,DoorSensor,10.243.163.37,192.168.1.1,udp,27452,443,100,1216,12.16,2.79,normal,Normal
2025-11-12 18:49:25,dev_003,SmartCam,10.115.216.104,192.168.1.1,udp,34703,502,181,6977,38.55,5.56,normal,Normal
2025-11-12 18:50:47,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29629,502,132,710,5.38,1.35,normal,Normal
2025-11-12 18:48:23,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39255,80,156,1282,8.22,1.87,normal,Normal
2025-11-12 18:53:17,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39402,80,184,1236,6.72,3.57,normal,Normal
2025-11-12 18:58:16,dev_006,SmartLight,10.153.168.209,192.168.1.1,http,28795,443,45,1484,32.98,2.98,normal,Normal
2025-11-12 18:53:44,dev_010,SmartCam,10.34.14.52,192.168.1.1,tcp,30216,1883,361,1912,5.3,3.41,normal,Normal
2025-11-12 18:51:13,dev_008,SmartPlug,10.64.75.170,192.168.1.1,http,27055,1883,121,1495,12.36,3.59,normal,Normal
2025-11-12 18:56:04,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39321,80,61,1827,29.95,2.92,normal,Normal
2025-11-12 18:55:59,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26388,1883,301,5362,17.81,0.26,normal,Normal
2025-11-12 18:49:24,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21882,5683,147,2664,18.12,0.39,normal,Normal
2025-11-12 18:55:25,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26371,80,330,4864,14.74,5.04,normal,Normal
2025-11-12 18:48:26,dev_011,Thermostat,10.188.167.2,192.168.1.1,mqtt,21416,443,84,1425,16.96,2.37,normal,Normal
2025-11-12 18:51:36,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,21948,1883,118,2591,21.96,4.02,normal,Normal
2025-11-12 18:53:03,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26300,80,262,4427,16.9,2.7,normal,Normal
2025-11-12 18:53:56,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,22018,443,142,2145,15.11,1.66,normal,Normal
2025-11-12 18:50:45,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,31878,443,112,3271,29.21,4.5,normal,Normal
2025-11-12 18:54:47,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,28002,443,44,1021,23.2,1.96,normal,Normal
2025-11-12 18:55:52,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29488,80,236,3347,14.18,5.61,normal,Normal
2025-11-12 18:56:36,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29510,443,222,3768,16.97,1.46,normal,Normal
2025-11-12 18:48:52,dev_007,DoorLock,10.237.110.233,192.168.1.1,http,21866,502,222,36533,164.56,28.93,DataExfil,Attack
2025-11-12 18:53:58,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,mqtt,29431,1883,185,3248,17.56,0.26,normal,Normal
2025-11-12 18:49:55,dev_009,Thermostat,10.121.218.157,192.168.1.1,coap,23157,5683,47,1617,34.4,3.75,normal,Normal
2025-11-12 18:50:16,dev_013,SmartLight,10.187.191.20,192.168.1.1,http,33659,443,45,2135,47.44,5.46,normal,Normal
2025-11-12 18:53:34,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39785,502,291,4151,14.26,5.51,normal,Normal
2025-11-12 18:49:45,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29598,5683,125,597,4.78,3.74,normal,Normal
2025-11-12 18:48:56,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29280,5683,207,3557,17.18,1.21,normal,Normal
2025-11-12 18:53:32,dev_007,DoorLock,10.237.110.233,192.168.1.1,coap,22006,5683,126,2482,19.7,2.42,normal,Normal
2025-11-12 18:51:19,dev_018,DoorLock,10.68.176.42,192.168.1.1,coap,29645,1883,146,605,4.14,1.23,normal,Normal
2025-11-12 18:56:07,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26392,502,292,5953,20.39,2.53,normal,Normal
2025-11-12 18:53:29,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27963,502,38,2204,58.0,5.05,normal,Normal
2025-11-12 18:56:08,dev_004,IndustrialSensor,10.144.249.128,192.168.1.1,udp,39862,443,303,4501,14.85,1.14,normal,Normal
2025-11-12 18:47:43,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39235,443,158,1573,9.96,4.62,normal,Normal
2025-11-12 18:56:27,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,udp,26402,502,285,4921,17.27,1.87,normal,Normal
2025-11-12 18:47:17,dev_002,WeatherNode,10.247.115.232,192.168.1.1,udp,39222,443,130,1376,10.58,5.86,normal,Normal
2025-11-12 18:52:07,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29669,502,144,471,3.27,4.08,normal,Normal
2025-11-12 18:52:51,dev_005,WeatherNode,10.88.221.79,192.168.1.1,coap,31941,502,124,2897,23.36,3.61,normal,Normal
2025-11-12 18:53:25,dev_003,SmartCam,10.115.216.104,192.168.1.1,mqtt,34823,1883,142,6027,42.44,3.91,normal,Normal
2025-11-12 18:55:15,dev_005,WeatherNode,10.88.221.79,192.168.1.1,udp,32013,5683,105,2496,23.77,0.78,normal,Normal
2025-11-12 18:53:47,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26322,5683,287,5577,19.43,3.27,normal,Normal
2025-11-12 18:47:27,dev_019,SmartPlug,10.215.64.136,192.168.1.1,mqtt,27913,1883,175,6143,35.1,35.38,DoS,Attack
2025-11-12 18:47:25,dev_002,WeatherNode,10.247.115.232,192.168.1.1,coap,39226,502,171,1250,7.31,1.7,normal,Normal
2025-11-12 18:49:41,dev_016,WeatherNode,10.81.98.5,192.168.1.1,udp,27849,1883,37,1073,29.0,3.62,normal,Normal
2025-11-12 18:47:51,dev_018,DoorLock,10.68.176.42,192.168.1.1,http,29541,80,97,520,5.36,1.75,normal,Normal
2025-11-12 18:57:52,dev_014,IndustrialSensor,10.214.98.89,192.168.1.1,udp,29548,5683,174,3886,22.33,3.56,normal,Normal
2025-11-12 18:57:36,dev_012,SmartLight,10.82.163.105,192.168.1.1,mqtt,39367,5683,58,2183,37.64,4.55,normal,Normal
2025-11-12 18:53:08,dev_006,SmartLight,10.153.168.209,192.168.1.1,udp,28641,5683,72,2734,37.97,3.0,Spoofing,Attack
2025-11-12 18:51:01,dev_017,IndustrialSensor,10.230.78.152,192.168.1.1,mqtt,26239,443,1969,43115,21.9,17.65,DoS,Attack
2025-11-12 18:50:39,dev_008,SmartPlug,10.64.75.170,192.168.1.1,mqtt,27038,443,139,412,2.96,1.26,Scan,Attack
2025-11-12 18:53:08,dev_020,SmartLight,10.108.38.53,192.168.1.1,mqtt,24584,1883,79,336,4.25,5.74,normal,Normal
